stock_no,product_size,profit,product_type,weight,product_name
287,0.38,63.58,food,2.73,yoghurt
8773,5.0,63.6,furniture,8.51,dining table
8475,8.77,63.64,food,7.43,chicken
3227,3.2,63.75,clothing,16.28,dress
1951,6.53,64.42,food,11.77,yoghurt
8732,6.69,64.44,furniture,3.03,dining table
3891,9.31,64.49,clothing,3.6,tie
2320,0.73,64.63,food,8.66,yoghurt
8859,8.25,64.82,furniture,12.46,desk
2665,3.29,64.87,furniture,10.8,press
7843,4.9,65.04,food,16.46,roll
2529,6.0,65.22,furniture,2.4,press
4155,3.38,65.36,clothing,13.96,trousers
7897,9.85,65.44,furniture,9.94,desk
3898,0.88,65.53,food,14.42,quinoa
8592,9.0,65.74,food,10.12,yoghurt
2445,0.84,65.77,clothing,6.55,shirt
2717,0.64,65.81,clothing,4.76,tie
390,2.54,65.95,furniture,5.28,shelves
1121,3.32,66.05,furniture,12.03,desk
2627,3.96,66.09,clothing,9.65,t-shirt
1617,7.41,66.17,food,0.0,yoghurt
9939,5.44,66.45,food,9.5,noodles
690,5.63,66.49,clothing,10.15,trousers
8463,2.37,66.69,furniture,9.41,sofa
3025,2.34,66.8,clothing,7.58,dress
7168,4.63,66.8,furniture,7.4,bed
6130,9.39,66.83,clothing,13.64,shirt
2538,2.38,67.13,clothing,12.61,trousers
7389,2.65,67.26,clothing,2.94,socks
9523,1.37,67.3,clothing,3.95,socks
419,2.87,67.62,clothing,6.13,underwear
3723,0.05,67.63,food,15.07,beef
3892,4.86,67.71,food,14.07,yoghurt
4104,5.63,67.78,furniture,6.91,cot
3701,9.21,67.87,furniture,14.42,sofa
6683,8.35,67.94,clothing,0.43,dress
5267,4.47,68.17,clothing,9.42,skirt
8574,9.35,68.17,clothing,14.64,t-shirt
4485,0.99,68.46,furniture,4.25,press
1239,6.22,68.48,clothing,17.18,shirt
8039,0.1,68.71,clothing,0.38,shirt
7256,5.43,68.72,furniture,1.46,sofa
9141,7.94,68.84,food,1.18,quinoa
8242,1.39,69.14,food,3.36,sauce
3205,3.61,69.21,furniture,6.38,chair
2081,8.67,69.29,furniture,11.73,press
755,2.85,69.32,furniture,4.69,cot
2887,3.88,69.34,clothing,12.0,tie
6363,8.76,69.34,furniture,11.99,press
6074,3.27,69.44,food,19.32,bread
3068,2.49,69.6,clothing,14.89,t-shirt
8142,1.88,69.78,clothing,13.14,trousers
4340,6.13,69.81,furniture,11.49,chair
7883,7.34,70.06,clothing,2.84,socks
1954,1.99,70.26,food,4.45,whey
6827,9.05,70.93,furniture,15.87,press
2495,1.94,70.99,furniture,15.53,press
5527,0.18,71.01,furniture,1.13,sofa
7831,4.66,71.09,clothing,16.61,shirt
7614,4.95,71.15,clothing,3.28,tie
7949,6.42,71.21,food,16.09,whey
9002,2.01,71.22,furniture,7.3,press
6605,1.05,71.27,clothing,6.17,shirt
5382,9.36,71.28,food,10.08,roll
7739,4.65,71.28,furniture,1.53,chair
5897,4.27,71.31,clothing,18.34,jeans
8802,1.15,71.38,furniture,4.32,sofa
7437,2.61,71.39,clothing,17.12,socks
957,2.88,71.45,food,4.13,wrap
5227,3.89,71.49,clothing,1.01,jeans
6763,2.21,71.62,food,15.67,roll
9800,1.57,71.66,clothing,5.52,underwear
4193,1.76,71.92,furniture,16.08,bed
3236,5.6,71.93,food,9.64,beef
9096,7.6,71.99,furniture,18.88,chair
2080,4.21,72.16,clothing,14.71,polo
5449,6.46,72.31,clothing,2.9,jeans
2308,1.01,72.52,food,12.61,quinoa
3901,6.09,72.67,furniture,14.22,cot
7909,1.85,72.71,furniture,0.13,dining table
201,4.09,72.82,clothing,4.09,skirt
4060,2.85,72.95,clothing,17.52,t-shirt
6747,1.25,73.16,clothing,2.26,underwear
8231,7.39,73.34,clothing,10.33,t-shirt
5343,5.08,73.42,furniture,5.0,press
8298,7.35,73.46,clothing,9.83,underwear
8194,5.54,73.68,clothing,3.32,dress
4309,1.22,73.69,food,15.99,sauce
2139,9.11,73.75,furniture,16.03,bed
3201,8.64,73.81,clothing,14.36,jeans
3404,4.82,74.02,food,6.13,noodles
1079,4.05,74.04,clothing,11.38,trousers
2056,2.05,74.1,food,4.77,wrap
1333,0.58,74.14,food,14.76,chicken
4953,5.01,74.18,clothing,6.48,underwear
2966,1.19,74.36,food,19.46,quinoa
2469,6.31,74.45,clothing,12.07,dress
7061,6.41,74.45,food,15.92,roll
8397,0.29,74.93,food,10.78,roll
2976,6.17,74.97,food,0.65,noodles
2078,6.97,75.07,clothing,10.94,t-shirt
9923,2.63,75.08,furniture,4.13,dining table
1584,0.53,75.22,food,12.94,roll
9933,4.96,75.32,clothing,1.13,socks
194,3.32,75.55,clothing,13.91,shirt
5023,1.02,75.57,clothing,11.28,jeans
7813,4.84,75.58,food,5.67,roll
6017,9.96,75.8,food,15.74,yoghurt
8910,0.68,76.27,furniture,10.42,shelves
1156,9.6,76.33,clothing,16.62,t-shirt
4338,9.0,76.36,clothing,13.11,t-shirt
7966,5.19,76.43,furniture,6.5,chair
4449,3.73,76.46,clothing,10.04,underwear
9371,3.79,76.5,furniture,11.56,shelves
4092,2.96,76.51,clothing,1.02,skirt
12,4.9,76.55,furniture,18.23,chair
4246,1.03,76.65,clothing,8.88,socks
4215,4.8,76.76,clothing,6.49,dress
9112,0.19,77.17,furniture,5.03,shelves
6315,3.5,77.36,clothing,8.73,polo
9283,2.82,77.37,clothing,11.93,dress
6064,7.81,77.56,food,18.38,yoghurt
248,3.94,77.62,furniture,12.71,chair
13,4.39,78.1,furniture,1.21,cot
2050,9.49,78.24,clothing,13.21,t-shirt
5215,7.8,78.28,food,2.32,yoghurt
6939,9.38,78.29,clothing,8.68,underwear
4987,7.92,78.35,clothing,10.15,jeans
6489,8.77,78.42,clothing,7.08,tie
2014,3.28,78.44,clothing,10.97,tie
4365,2.53,78.49,food,8.59,whey
3610,0.81,78.59,clothing,12.65,polo
648,0.56,78.61,clothing,0.59,skirt
6517,9.23,78.65,clothing,0.06,t-shirt
8698,4.78,78.81,food,2.58,sauce
355,6.91,78.92,furniture,7.47,cot
4684,0.47,79.04,furniture,11.43,press
8878,8.77,79.12,food,16.85,yoghurt
9136,7.08,79.2,furniture,13.19,cot
2178,8.96,79.31,furniture,3.04,press
7184,0.09,79.34,clothing,5.95,t-shirt
4385,7.74,79.44,food,19.57,wrap
8771,4.12,79.44,clothing,2.03,tie
5703,1.0,79.47,food,5.03,sauce
3996,7.59,79.58,clothing,2.35,underwear
6088,3.13,79.59,food,15.47,noodles
6099,5.33,79.88,clothing,8.85,underwear
873,7.66,79.93,furniture,11.5,press
5513,1.53,79.97,food,16.07,wrap
2181,8.63,80.05,clothing,17.15,polo
2951,9.34,80.49,clothing,3.36,socks
9188,4.09,80.53,food,15.58,wrap
8026,6.94,80.62,food,15.25,chicken
848,3.62,80.86,furniture,4.05,bed
4795,5.8,81.2,furniture,16.35,desk
9123,8.26,81.23,clothing,9.65,socks
8741,5.17,81.27,clothing,1.73,dress
8929,6.05,81.31,clothing,9.96,skirt
9487,5.63,81.32,clothing,5.57,skirt
5057,2.88,81.53,furniture,18.34,bed
9857,4.45,81.54,clothing,0.18,underwear
615,2.03,81.56,furniture,10.34,cot
8997,1.56,81.56,food,5.28,whey
7706,5.05,81.57,furniture,16.34,chair
8467,1.19,81.57,food,2.48,bread
2870,5.81,81.63,food,15.31,chicken
1069,8.36,81.71,furniture,11.97,dining table
920,3.32,81.73,furniture,6.38,dining table
2185,2.97,82.08,clothing,16.5,tie
6499,2.88,82.2,furniture,10.14,dining table
136,5.25,82.25,food,3.96,whey
8985,1.94,82.36,clothing,4.06,underwear
5774,2.18,82.46,food,14.91,chicken
6925,7.22,82.76,clothing,4.64,trousers
2629,0.56,82.89,food,0.71,roll
3166,2.87,83.16,furniture,8.45,shelves
1085,1.11,83.19,furniture,19.17,desk
3766,9.44,83.24,clothing,18.74,underwear
7918,3.27,83.24,food,3.95,whey
1458,9.87,83.36,furniture,0.14,sofa
5192,1.9,83.36,furniture,5.96,chair
9753,7.08,83.4,clothing,8.99,tie
8029,4.36,83.5,food,6.18,quinoa
3554,7.34,83.56,food,14.38,bread
2145,7.02,83.74,food,4.09,rice
8134,3.07,83.86,furniture,1.92,desk
5147,2.3,83.91,food,1.03,wrap
4378,1.49,83.95,clothing,3.52,t-shirt
3382,1.38,84.05,clothing,12.49,jeans
3240,5.6,84.37,food,16.89,roll
6728,2.79,84.48,furniture,10.15,desk
7842,4.82,84.58,clothing,4.29,underwear
4689,9.54,84.66,food,16.03,wrap
2933,8.62,84.73,clothing,14.9,underwear
2162,5.21,84.75,clothing,12.6,tie
4014,0.83,84.78,furniture,12.74,desk
735,5.82,85.05,furniture,8.39,cot
5860,6.14,85.08,clothing,12.74,skirt
7416,9.46,85.08,food,16.05,whey
8688,8.08,85.09,furniture,3.12,dining table
3444,2.91,85.11,clothing,14.4,t-shirt
4925,9.6,85.28,furniture,6.11,cot
1995,4.39,85.3,furniture,6.78,bed
6215,0.2,85.3,clothing,8.73,dress
170,1.28,85.38,furniture,12.75,bed
7228,8.15,85.54,clothing,14.24,dress
1232,2.96,85.74,furniture,17.69,dining table
4281,4.27,85.91,food,10.56,ice cream
6768,9.68,86.2,furniture,18.48,chair
6420,2.21,86.38,food,12.62,roll
5583,6.49,86.51,food,14.88,chicken
7803,1.64,86.55,food,13.04,bread
5668,7.87,86.6,food,12.81,quinoa
6516,0.68,86.7,furniture,4.69,chair
4886,8.26,86.73,furniture,2.17,desk
9109,4.03,86.74,furniture,2.63,bed
8172,9.67,86.86,clothing,17.19,shirt
5477,0.38,86.89,food,9.03,roll
6902,8.13,86.89,food,2.35,bread
8849,5.09,86.94,clothing,9.04,trousers
3081,9.83,87.0,clothing,12.38,jeans
7705,4.06,87.02,clothing,1.39,dress
2085,9.99,87.09,food,1.0,beef
7154,9.35,87.35,clothing,9.24,trousers
8928,7.56,87.71,furniture,12.78,chair
3861,5.45,87.81,clothing,18.82,tie
278,5.03,87.84,food,4.65,ice cream
544,5.33,87.87,food,8.32,beef
4668,7.36,88.0,furniture,18.81,press
2433,5.67,88.12,clothing,4.68,dress
9533,8.41,88.23,food,2.6,chicken
970,0.13,88.46,clothing,18.89,trousers
7190,5.3,88.46,clothing,3.45,trousers
7704,4.06,88.86,clothing,16.95,skirt
8189,9.03,89.03,clothing,11.66,polo
8251,5.7,89.03,furniture,5.14,cot
9871,1.82,89.04,clothing,8.46,trousers
9819,9.16,89.16,clothing,5.37,underwear
237,7.04,89.21,clothing,9.1,dress
6724,3.18,89.54,clothing,11.49,tie
7642,4.23,89.6,clothing,18.26,underwear
3040,2.53,89.72,food,7.57,wrap
6009,6.39,90.16,furniture,13.73,shelves
4278,8.98,90.17,furniture,19.74,bed
3200,6.04,90.26,clothing,13.21,tie
8398,0.14,90.3,clothing,5.08,t-shirt
5920,8.41,90.31,clothing,0.82,underwear
7261,5.08,90.33,clothing,11.56,socks
7695,2.36,90.49,furniture,8.02,bed
5903,5.8,90.71,food,17.47,yoghurt
7367,0.45,90.78,food,14.75,wrap
5263,2.92,90.8,clothing,18.16,jeans
8961,8.23,90.87,food,7.73,bread
4408,1.29,90.99,food,17.89,yoghurt
595,1.5,91.03,food,14.78,yoghurt
275,8.12,91.04,clothing,8.68,shirt
8626,5.72,91.16,food,14.59,ice cream
5861,2.06,91.37,clothing,0.47,skirt
225,0.31,91.39,food,12.26,wrap
5785,8.19,91.4,furniture,18.38,bed
2206,4.75,91.45,food,0.4,rice
688,7.04,91.52,food,18.46,ice cream
9279,7.47,91.56,furniture,13.05,bed
1541,5.58,91.61,furniture,3.58,dining table
6479,6.67,91.65,food,10.63,chicken
7029,1.6,91.81,food,2.6,yoghurt
5700,7.9,91.87,food,2.36,sauce
3342,1.28,91.91,furniture,2.49,dining table
3032,0.66,92.03,furniture,6.61,bed
5097,7.35,92.23,food,17.61,rice
3547,5.71,92.25,food,0.54,chicken
1046,9.67,92.28,clothing,15.77,skirt
3518,4.33,92.28,food,5.2,rice
1248,7.23,92.68,clothing,8.59,trousers
9804,4.26,92.81,food,8.81,chicken
5136,2.3,93.17,clothing,17.79,polo
3036,1.38,93.44,furniture,17.49,cot
8057,8.89,93.49,clothing,2.1,socks
8751,8.23,93.51,food,16.16,sauce
5373,7.26,93.58,food,3.06,wrap
3679,3.47,93.6,furniture,0.44,cot
3581,5.69,93.61,food,16.23,ice cream
7159,1.48,93.69,food,0.71,yoghurt
3295,6.41,93.78,furniture,16.79,sofa
3868,8.42,94.17,food,10.39,noodles
8636,7.92,94.23,furniture,3.14,press
4522,3.88,94.38,food,2.97,yoghurt
7753,8.14,94.52,clothing,0.12,t-shirt
6645,9.74,94.55,furniture,18.99,dining table
1873,9.34,94.56,clothing,8.91,underwear
3351,1.26,94.61,clothing,9.61,socks
507,5.85,94.75,furniture,10.84,cot
5372,6.63,95.02,furniture,8.66,cot
4671,8.33,95.12,furniture,15.28,cot
8437,3.9,95.19,furniture,7.9,bed
4334,3.39,95.29,food,11.74,wrap
3694,7.4,95.35,food,11.58,wrap
4694,9.89,95.4,furniture,7.77,chair
5659,6.38,95.43,food,9.9,whey
471,7.02,95.57,food,1.75,wrap
674,7.52,95.6,food,18.38,chicken
4322,7.83,95.65,clothing,18.62,underwear
6770,2.92,95.65,food,1.21,rice
8937,2.68,95.79,furniture,7.95,chair
5162,5.13,95.83,furniture,14.67,shelves
3544,9.7,95.84,furniture,19.94,chair
3092,3.78,95.87,clothing,7.5,t-shirt
7615,2.67,96.26,furniture,2.76,bed
212,3.72,96.33,clothing,12.37,jeans
9655,3.63,96.42,clothing,16.91,jeans
1704,5.73,96.49,clothing,4.75,shirt
5714,4.02,96.57,food,3.38,quinoa
4597,0.81,96.63,clothing,7.78,polo
6945,0.2,96.73,food,0.62,chicken
6520,1.0,96.9,clothing,11.53,socks
6502,2.27,96.92,food,2.13,roll
8391,1.73,96.99,clothing,13.55,t-shirt
1264,3.04,97.19,clothing,15.9,shirt
4934,1.27,97.19,furniture,7.32,desk
3682,2.4,97.2,furniture,8.15,desk
5882,8.42,97.28,furniture,11.58,desk
317,6.44,97.38,food,14.76,noodles
2877,4.08,97.38,furniture,16.67,chair
6672,3.25,97.38,furniture,3.1,sofa
2360,1.71,97.42,food,17.72,whey
4425,1.53,97.57,furniture,13.74,chair
9228,0.54,97.66,furniture,18.34,chair
1807,2.39,97.78,clothing,14.27,jeans
9774,0.2,97.87,food,1.17,roll
1912,1.7,97.98,food,18.32,yoghurt
591,1.36,98.17,furniture,19.24,press
2037,6.11,98.17,food,17.2,noodles
5580,1.02,98.17,furniture,17.92,dining table
4434,4.76,98.53,clothing,18.97,shirt
7928,9.54,98.6,clothing,15.54,socks
6511,8.98,98.65,furniture,18.69,chair
677,7.41,98.66,food,18.43,noodles
2356,6.83,98.87,food,5.47,bread
6513,6.38,98.87,furniture,8.88,shelves
8407,2.3,98.88,furniture,7.63,bed
2370,2.24,98.95,furniture,3.35,dining table
128,7.5,99.0,clothing,7.68,dress
4446,9.22,99.06,furniture,11.3,sofa
5357,6.32,99.17,furniture,9.37,press
4952,2.73,99.26,food,19.37,rice
4570,2.01,99.34,food,14.54,noodles
4424,1.14,99.51,food,9.45,bread
349,0.04,99.63,clothing,16.39,t-shirt
2658,2.29,99.65,clothing,1.96,trousers
1485,0.84,99.89,furniture,13.15,sofa
5264,4.14,100.01,food,5.45,ice cream
7451,9.62,100.01,furniture,15.7,desk
6403,9.42,100.19,furniture,19.1,shelves
2749,9.35,100.23,food,11.56,bread
647,7.16,100.26,furniture,10.38,bed
7248,0.53,100.39,furniture,16.78,chair
4233,7.54,100.42,food,11.32,beef
6227,9.41,100.64,food,3.92,whey
6485,7.04,100.64,furniture,19.13,bed
2674,4.41,101.03,food,10.83,yoghurt
6884,4.51,101.05,food,18.83,yoghurt
3538,5.57,101.06,food,4.74,noodles
3186,2.96,101.14,clothing,1.89,jeans
7419,2.3,101.16,clothing,1.76,socks
4245,3.35,101.62,furniture,10.52,shelves
9560,7.62,101.71,clothing,16.09,socks
6580,5.68,102.15,clothing,9.56,t-shirt
2230,8.61,102.86,food,17.43,whey
2394,0.65,103.01,furniture,3.25,sofa
6838,1.26,103.12,clothing,4.5,polo
6920,2.77,103.23,clothing,0.39,shirt
8957,4.19,103.25,food,1.04,ice cream
5676,1.63,103.31,furniture,19.5,press
5303,4.24,103.51,clothing,2.96,trousers
8130,4.89,103.58,furniture,13.69,press
2809,6.89,103.6,furniture,4.05,bed
1961,3.48,103.74,food,0.84,noodles
4701,6.38,103.77,clothing,1.59,socks
3057,8.69,103.99,clothing,9.35,skirt
7869,2.66,104.12,furniture,19.0,cot
3552,2.24,104.16,clothing,6.89,jeans
3017,9.12,104.24,furniture,11.78,sofa
2126,3.81,104.29,food,1.42,quinoa
9043,7.53,104.29,furniture,14.26,chair
747,1.74,104.32,food,4.8,roll
5886,7.64,104.51,furniture,16.58,cot
1809,4.77,104.65,food,14.05,sauce
9403,3.5,104.73,food,7.12,yoghurt
5377,8.42,104.83,food,12.99,yoghurt
7664,9.62,104.87,food,3.84,rice
9387,1.86,105.11,food,7.77,noodles
8815,0.8,105.2,furniture,17.13,dining table
3528,0.58,105.21,food,9.46,bread
7768,9.74,105.39,clothing,10.29,skirt
8989,0.45,105.53,food,16.73,bread
6950,0.61,105.54,clothing,2.68,shirt
2410,5.63,105.69,food,9.75,quinoa
198,7.4,105.71,clothing,3.82,dress
146,0.69,105.75,furniture,10.42,cot
6762,5.71,105.85,furniture,1.54,shelves
1089,6.25,106.54,food,15.97,rice
1431,2.54,106.61,furniture,10.67,bed
3579,3.94,106.65,food,15.46,yoghurt
2758,2.29,106.78,food,3.78,noodles
345,3.8,106.86,food,11.91,ice cream
2618,4.33,107.24,clothing,4.85,shirt
9409,2.81,107.3,food,9.52,wrap
7231,4.02,107.37,furniture,10.22,shelves
449,5.14,107.39,food,1.54,quinoa
7796,9.47,107.68,food,10.19,rice
117,0.41,107.7,furniture,17.58,cot
7824,8.35,107.7,food,10.51,beef
9118,4.52,107.73,furniture,9.49,chair
5946,6.63,107.85,furniture,5.09,dining table
1561,4.2,107.92,furniture,2.86,bed
1913,8.03,108.06,clothing,15.95,t-shirt
3016,5.73,108.16,furniture,2.29,press
2612,4.03,108.22,food,1.64,chicken
9848,2.43,108.31,furniture,1.62,desk
6562,7.73,108.43,furniture,8.29,sofa
901,3.1,108.93,food,10.07,rice
8888,4.66,108.93,food,5.06,yoghurt
1202,6.0,109.09,clothing,12.77,t-shirt
3850,7.3,109.18,clothing,2.38,t-shirt
4838,8.44,109.2,clothing,15.79,shirt
5494,8.65,109.43,clothing,3.86,underwear
8326,3.26,109.5,food,6.73,wrap
261,5.28,109.52,food,13.83,wrap
2854,6.26,109.53,furniture,11.58,desk
6909,8.61,109.65,food,18.14,rice
1018,1.87,109.74,clothing,19.15,socks
1736,4.91,109.91,clothing,17.92,dress
3741,6.83,110.08,clothing,7.98,tie
8506,6.89,110.18,clothing,11.27,shirt
2491,1.21,110.19,furniture,6.1,chair
4564,8.11,110.27,food,19.59,ice cream
2339,3.4,110.43,clothing,13.22,skirt
5529,2.37,110.51,clothing,10.62,skirt
6387,0.7,110.53,furniture,16.37,dining table
7246,2.57,110.54,furniture,7.85,bed
2908,1.56,110.58,furniture,15.42,cot
5840,9.1,110.7,furniture,1.62,bed
5208,8.93,110.74,clothing,12.14,dress
2374,8.88,110.79,food,18.25,yoghurt
3440,8.82,110.85,food,2.43,wrap
3079,0.73,110.89,furniture,18.17,bed
632,9.65,111.0,food,16.6,chicken
6477,3.55,111.04,furniture,15.63,desk
3469,8.87,111.2,clothing,8.12,polo
1798,1.79,111.32,food,8.97,rice
52,5.69,111.39,food,8.92,yoghurt
3486,4.51,111.4,food,5.14,sauce
2334,2.66,111.43,clothing,13.88,tie
7440,6.84,111.45,food,15.55,roll
6878,9.2,111.48,clothing,1.68,t-shirt
4093,0.04,111.53,furniture,15.44,desk
1847,5.35,111.61,furniture,16.57,press
2321,4.05,111.65,clothing,0.57,underwear
4531,6.96,111.67,furniture,1.78,chair
3314,7.2,111.77,clothing,0.58,jeans
4063,2.26,112.12,furniture,0.53,cot
7601,0.63,112.25,food,17.6,yoghurt
1710,7.44,112.44,clothing,7.45,skirt
5831,5.81,112.78,furniture,8.58,press
8982,9.69,112.78,furniture,2.72,cot
1510,0.06,112.84,furniture,2.18,sofa
6289,6.63,112.85,furniture,1.38,press
6036,0.07,113.26,food,19.94,ice cream
1598,9.45,113.35,food,10.76,rice
8200,0.09,113.46,food,13.33,bread
2058,9.46,113.52,furniture,16.34,sofa
135,3.04,113.58,furniture,13.45,cot
7680,3.53,113.58,food,7.49,yoghurt
4663,0.4,113.6,clothing,12.02,trousers
1246,2.46,113.63,furniture,4.99,press
5448,9.74,113.72,clothing,17.92,shirt
5048,0.88,113.82,furniture,12.48,desk
387,5.12,113.92,clothing,12.46,trousers
6546,1.49,114.06,furniture,18.17,dining table
9307,2.99,114.18,furniture,8.41,desk
4030,3.08,114.34,food,9.27,whey
153,6.98,114.4,furniture,10.55,press
8974,2.18,114.45,furniture,5.77,desk
3043,4.32,114.5,food,12.3,bread
4010,6.14,114.62,furniture,18.61,shelves
629,6.15,114.77,clothing,16.42,skirt
2346,6.89,114.85,food,6.36,chicken
8834,7.39,114.89,clothing,10.27,socks
4110,4.73,115.16,furniture,2.66,sofa
810,8.21,115.22,furniture,19.51,chair
1567,0.46,115.33,food,5.82,ice cream
6912,5.66,115.35,clothing,3.31,trousers
9625,7.68,115.55,food,13.67,quinoa
6310,7.87,115.6,clothing,1.14,skirt
3707,8.75,115.68,food,18.12,roll
9148,3.09,115.74,food,7.69,sauce
4452,3.34,115.8,clothing,16.5,jeans
4697,9.92,115.88,clothing,11.47,t-shirt
3515,1.3,115.93,furniture,9.68,bed
469,8.46,115.96,clothing,16.14,t-shirt
529,4.23,116.03,clothing,2.85,tie
9404,5.09,116.11,food,6.89,roll
8890,8.95,116.18,clothing,17.37,tie
8263,1.65,116.47,clothing,16.81,socks
3132,5.84,116.59,clothing,19.41,t-shirt
1523,8.77,116.6,furniture,0.9,sofa
140,9.96,116.72,furniture,8.73,dining table
119,2.78,116.81,furniture,6.38,sofa
3973,0.59,116.92,food,9.25,beef
7865,6.56,116.99,furniture,12.66,press
6659,0.49,117.02,clothing,15.54,shirt
6396,8.07,117.2,furniture,9.85,chair
5584,6.29,117.23,food,12.01,noodles
9635,9.44,117.28,furniture,15.62,bed
6067,0.77,117.51,furniture,12.31,bed
7373,1.83,117.58,clothing,14.96,trousers
875,8.93,117.6,furniture,11.17,cot
4880,8.96,117.73,food,12.88,chicken
7122,3.12,117.73,clothing,9.19,trousers
5823,3.02,117.75,clothing,12.5,t-shirt
6014,1.98,117.81,food,19.83,rice
509,3.14,117.82,clothing,17.5,trousers
9554,4.65,117.94,clothing,15.85,socks
6192,2.24,118.0,clothing,4.25,dress
5068,2.0,118.08,furniture,10.0,desk
8639,2.33,118.36,clothing,13.58,jeans
6091,2.05,118.43,clothing,13.44,trousers
1658,3.54,118.52,food,4.11,beef
4621,4.79,118.54,clothing,8.56,trousers
1474,9.23,118.75,furniture,1.45,press
5813,3.69,118.77,clothing,8.71,jeans
3402,3.21,118.78,clothing,6.21,jeans
6212,3.43,118.83,furniture,7.38,dining table
1022,9.18,118.85,clothing,14.02,jeans
9135,4.06,118.93,food,11.54,noodles
7671,0.24,118.97,furniture,5.97,sofa
1266,6.67,119.06,clothing,17.41,jeans
4852,9.91,119.34,furniture,14.76,cot
3667,6.57,119.45,furniture,9.25,shelves
8915,1.59,119.53,clothing,6.81,polo
3238,3.51,119.57,food,3.36,beef
545,1.39,119.59,furniture,5.46,dining table
5763,7.09,119.63,food,15.76,wrap
9736,1.18,119.64,furniture,0.55,shelves
3855,6.17,119.67,clothing,16.7,jeans
9173,9.24,119.69,clothing,2.63,polo
921,9.56,119.91,furniture,12.2,chair
4727,2.25,120.04,furniture,3.8,cot
6752,7.51,120.11,food,12.42,roll
1891,1.76,120.17,food,0.59,quinoa
5093,5.18,120.21,furniture,11.13,press
8966,5.22,120.35,furniture,19.93,bed
2096,1.03,120.39,furniture,1.87,desk
4508,9.91,120.44,food,7.39,noodles
8308,0.96,120.5,clothing,0.76,dress
4119,8.63,120.56,food,7.3,whey
7944,3.75,120.67,clothing,9.25,jeans
9535,6.25,120.73,clothing,2.5,shirt
3003,7.27,120.88,clothing,17.09,tie
5381,2.07,120.99,food,3.48,rice
6547,8.5,121.12,furniture,7.71,dining table
3426,1.39,121.19,food,13.88,whey
5098,2.04,121.26,clothing,4.24,jeans
4117,2.72,121.32,clothing,7.41,skirt
882,1.03,121.44,furniture,12.81,dining table
4462,2.33,121.56,furniture,2.81,cot
6273,8.86,121.58,clothing,2.6,t-shirt
5305,5.64,121.6,clothing,18.16,polo
5205,0.93,121.7,food,14.31,whey
3710,4.71,121.99,food,15.87,sauce
2221,3.4,122.0,furniture,5.57,sofa
5539,7.59,122.05,food,16.42,ice cream
15,9.86,122.1,food,3.75,beef
423,3.65,122.11,food,3.7,roll
5691,8.79,122.15,food,10.87,bread
2684,1.97,122.17,food,17.18,noodles
8854,6.38,122.21,food,19.8,quinoa
5505,2.8,122.3,clothing,1.18,dress
7172,2.34,122.42,furniture,8.62,shelves
7631,9.27,122.56,food,19.31,wrap
2962,3.12,122.6,food,8.58,sauce
7081,0.36,122.68,furniture,19.0,press
7100,5.72,122.75,furniture,19.1,chair
2983,9.78,122.81,furniture,14.03,sofa
2928,3.13,122.85,food,14.39,roll
2022,7.7,122.86,clothing,0.16,jeans
5456,2.72,122.88,food,14.08,beef
4704,7.49,122.9,clothing,11.31,tie
5474,9.92,122.97,food,9.46,bread
9701,7.18,123.08,furniture,11.79,cot
9724,2.71,123.17,food,0.08,chicken
7606,2.9,123.2,food,2.07,yoghurt
6481,5.07,123.21,food,3.32,ice cream
6058,7.82,123.28,furniture,12.97,bed
953,8.02,123.4,furniture,19.33,cot
2484,9.83,123.44,food,10.0,ice cream
2727,1.78,123.51,furniture,3.29,dining table
871,6.62,123.54,clothing,17.35,skirt
7386,6.92,123.76,furniture,3.88,sofa
4102,4.16,123.77,food,15.32,ice cream
6525,9.41,123.79,food,19.75,noodles
147,3.47,123.84,food,14.61,roll
8399,7.78,123.85,clothing,1.22,tie
1078,3.23,123.92,clothing,19.8,trousers
4679,4.48,123.98,clothing,13.24,skirt
3709,0.45,124.0,food,18.99,beef
8336,3.8,124.01,furniture,14.57,shelves
2173,9.94,124.03,clothing,16.38,dress
6839,4.54,124.05,food,18.43,bread
3172,2.03,124.12,furniture,7.62,sofa
3349,8.21,124.55,clothing,0.49,polo
6832,3.65,124.6,furniture,15.38,dining table
4289,9.14,124.61,furniture,0.23,desk
9751,5.35,124.68,clothing,12.56,dress
6419,3.07,124.75,clothing,8.2,tie
9206,2.07,124.77,food,0.5,yoghurt
5174,1.36,124.93,furniture,14.04,sofa
3527,3.89,125.19,food,7.02,noodles
5346,9.8,125.21,clothing,9.07,trousers
2639,8.2,125.25,furniture,18.89,desk
2849,0.35,125.65,furniture,0.99,bed
2200,9.01,125.8,clothing,11.06,polo
