stock_no,product_size,profit,product_type,weight,product_name
1983,0.61,927.85,furniture,7.52,shelves
2281,0.61,705.56,furniture,10.3,chair
2298,0.61,626.72,clothing,11.29,socks
2800,0.61,704.26,clothing,9.22,socks
3221,0.61,357.88,furniture,5.81,press
4429,0.61,498.46,food,13.57,sauce
6327,0.61,574.08,clothing,13.5,t-shirt
6802,0.61,131.12,food,18.92,quinoa
6950,0.61,105.54,clothing,2.68,shirt
8935,0.61,286.45,furniture,7.97,press
9275,0.61,683.01,clothing,5.21,t-shirt
536,0.62,17.75,food,1.58,rice
1859,0.62,983.75,clothing,3.31,polo
2740,0.62,799.31,furniture,15.86,sofa
4458,0.62,845.72,food,2.94,quinoa
5511,0.62,881.36,furniture,18.85,shelves
6018,0.62,447.06,clothing,11.35,shirt
6523,0.62,967.69,food,4.37,noodles
8233,0.62,426.46,food,15.44,sauce
9961,0.62,737.54,clothing,14.73,t-shirt
751,0.63,140.92,food,5.89,noodles
1392,0.63,411.48,food,4.27,whey
4405,0.63,636.36,clothing,6.45,skirt
5425,0.63,969.04,clothing,12.59,socks
5596,0.63,9.27,food,18.62,wrap
5870,0.63,894.66,furniture,7.29,dining table
6543,0.63,872.04,food,10.85,bread
7601,0.63,112.25,food,17.6,yoghurt
7712,0.63,821.91,furniture,12.76,desk
351,0.64,643.22,food,10.92,rice
1268,0.64,446.63,food,1.23,yoghurt
2016,0.64,227.56,food,14.14,whey
2717,0.64,65.81,clothing,4.76,tie
2832,0.64,326.09,furniture,6.42,chair
2885,0.64,548.39,food,6.39,chicken
3167,0.64,323.65,food,5.43,ice cream
3553,0.64,645.63,furniture,7.29,cot
3675,0.64,498.61,clothing,6.99,tie
4695,0.64,61.99,clothing,13.13,dress
5730,0.64,882.93,food,13.81,sauce
5885,0.64,672.57,food,6.69,quinoa
6836,0.64,577.1,furniture,6.03,cot
7026,0.64,802.12,clothing,16.51,dress
7312,0.64,264.14,food,9.83,roll
7802,0.64,750.4,furniture,15.19,dining table
8962,0.64,32.91,clothing,2.63,shirt
8969,0.64,768.43,furniture,19.44,press
2394,0.65,103.01,furniture,3.25,sofa
2818,0.65,476.7,furniture,3.11,press
6194,0.65,591.89,clothing,18.94,t-shirt
7032,0.65,318.51,clothing,3.12,underwear
7797,0.65,468.34,food,7.92,chicken
7856,0.65,283.16,furniture,17.63,shelves
8129,0.65,438.66,food,2.86,noodles
8482,0.65,504.68,clothing,17.54,trousers
8742,0.65,273.47,clothing,1.61,dress
9378,0.65,920.54,food,15.17,beef
9546,0.65,202.42,clothing,4.53,polo
9917,0.65,879.34,furniture,18.44,cot
6,0.66,937.78,food,9.26,sauce
955,0.66,526.71,furniture,7.01,shelves
2052,0.66,51.55,clothing,18.96,jeans
3032,0.66,92.03,furniture,6.61,bed
3872,0.66,399.08,clothing,12.51,skirt
3884,0.66,516.23,clothing,2.09,skirt
6811,0.66,165.38,clothing,3.58,shirt
9179,0.66,144.55,clothing,10.84,socks
1369,0.67,382.07,clothing,12.5,shirt
2055,0.67,787.34,clothing,9.63,shirt
2677,0.67,324.24,furniture,2.64,bed
4195,0.67,602.1,clothing,8.49,trousers
4343,0.67,544.39,furniture,11.63,sofa
4527,0.67,640.76,food,3.12,yoghurt
7496,0.67,54.04,clothing,8.79,jeans
9456,0.67,350.57,furniture,3.92,press
9677,0.67,634.2,clothing,6.79,tie
1745,0.68,912.51,clothing,6.16,trousers
2349,0.68,636.99,furniture,4.85,sofa
6224,0.68,247.44,clothing,7.31,socks
6244,0.68,852.29,furniture,4.74,desk
6516,0.68,86.7,furniture,4.69,chair
7372,0.68,52.22,furniture,19.57,sofa
8910,0.68,76.27,furniture,10.42,shelves
8922,0.68,166.55,food,9.52,whey
8994,0.68,572.79,food,15.52,sauce
146,0.69,105.75,furniture,10.42,cot
752,0.69,151.09,furniture,4.78,dining table
2949,0.69,718.22,clothing,3.5,underwear
3056,0.69,505.21,furniture,4.25,sofa
4373,0.69,204.82,clothing,15.77,tie
5940,0.69,206.38,furniture,15.7,press
7125,0.69,344.69,furniture,5.33,bed
8422,0.69,831.34,clothing,13.37,tie
8907,0.69,972.19,food,12.31,noodles
43,0.7,982.11,furniture,5.81,bed
625,0.7,523.27,furniture,13.31,desk
640,0.7,168.87,food,9.93,sauce
713,0.7,844.71,food,11.3,wrap
759,0.7,243.56,clothing,15.65,tie
864,0.7,893.81,clothing,3.13,trousers
5070,0.7,202.86,food,5.57,roll
5660,0.7,549.07,food,12.75,chicken
5705,0.7,181.62,food,17.11,yoghurt
5977,0.7,580.59,furniture,4.76,sofa
6387,0.7,110.53,furniture,16.37,dining table
6448,0.7,428.45,furniture,1.02,desk
6859,0.7,392.57,furniture,17.14,press
9852,0.7,665.98,clothing,13.92,t-shirt
9916,0.7,506.4,clothing,15.02,t-shirt
775,0.71,435.04,food,14.08,yoghurt
2648,0.71,171.62,food,7.39,noodles
2664,0.71,625.16,clothing,0.45,shirt
3385,0.71,682.83,furniture,5.66,cot
5795,0.71,598.23,clothing,15.89,tie
8212,0.71,724.6,furniture,3.35,press
9134,0.71,456.01,food,9.18,roll
2777,0.72,882.57,clothing,6.96,t-shirt
3726,0.72,160.5,furniture,2.37,cot
5473,0.72,498.36,furniture,13.64,bed
5649,0.72,314.47,furniture,1.55,sofa
6415,0.72,471.63,furniture,4.5,cot
6500,0.72,599.27,clothing,14.44,trousers
7236,0.72,242.03,food,14.7,yoghurt
916,0.73,522.94,food,17.86,noodles
2320,0.73,64.63,food,8.66,yoghurt
2723,0.73,937.06,food,14.09,wrap
3079,0.73,110.89,furniture,18.17,bed
3116,0.73,938.92,furniture,18.46,dining table
3597,0.73,858.17,clothing,10.79,polo
4074,0.73,905.48,food,6.19,wrap
4088,0.73,845.33,furniture,2.77,sofa
4768,0.73,776.52,clothing,10.39,underwear
5089,0.73,46.07,furniture,6.53,bed
8319,0.73,484.19,furniture,6.83,dining table
8689,0.73,832.57,clothing,16.33,polo
8836,0.73,49.53,clothing,8.94,underwear
9745,0.73,767.83,furniture,2.58,bed
3992,0.74,382.53,food,7.28,wrap
4356,0.74,885.09,clothing,9.61,t-shirt
6004,0.74,579.83,clothing,12.16,socks
6239,0.74,775.72,furniture,5.74,bed
6551,0.74,162.52,food,19.56,ice cream
8830,0.74,177.6,furniture,18.94,sofa
9544,0.74,941.11,furniture,0.55,chair
578,0.75,539.65,furniture,17.32,dining table
1726,0.75,169.25,furniture,6.8,shelves
1813,0.75,492.29,food,6.33,roll
2918,0.75,557.47,furniture,11.91,bed
3959,0.75,605.17,clothing,4.06,jeans
4514,0.75,957.41,clothing,16.46,shirt
4619,0.75,988.8,food,5.65,bread
9156,0.75,671.0,food,1.96,bread
770,0.76,62.72,food,16.99,noodles
1441,0.76,839.71,furniture,8.23,sofa
2584,0.76,677.34,furniture,11.3,bed
2675,0.76,242.94,furniture,9.34,chair
5541,0.76,14.81,clothing,0.81,dress
5889,0.76,845.26,food,11.61,roll
6146,0.76,922.51,furniture,13.18,dining table
6329,0.76,360.25,furniture,0.87,desk
7170,0.76,953.51,clothing,18.64,dress
7260,0.76,695.75,furniture,0.63,desk
9956,0.76,921.98,furniture,3.79,desk
139,0.77,824.66,furniture,9.45,shelves
354,0.77,672.26,furniture,4.63,shelves
459,0.77,751.34,furniture,14.02,chair
3635,0.77,648.88,clothing,14.14,polo
3930,0.77,145.36,furniture,12.91,bed
4551,0.77,602.8,clothing,18.53,tie
4632,0.77,796.77,furniture,6.11,sofa
5801,0.77,344.04,furniture,16.6,chair
6067,0.77,117.51,furniture,12.31,bed
7000,0.77,463.94,furniture,16.24,desk
7379,0.77,770.12,furniture,7.42,chair
7864,0.77,539.8,food,18.3,sauce
7908,0.77,947.87,furniture,16.17,shelves
9186,0.77,660.9,furniture,8.7,cot
9641,0.77,948.43,food,16.01,sauce
712,0.78,44.11,clothing,7.38,skirt
1816,0.78,797.71,furniture,18.68,desk
3211,0.78,310.81,food,4.42,rice
3637,0.78,806.63,food,6.52,quinoa
4993,0.78,632.41,clothing,11.91,shirt
6901,0.78,827.99,furniture,19.5,bed
8954,0.78,854.84,clothing,16.22,dress
9025,0.78,484.79,clothing,17.7,trousers
9236,0.78,531.57,furniture,7.53,cot
9397,0.78,753.92,food,2.27,whey
154,0.79,249.89,furniture,15.63,chair
324,0.79,189.53,furniture,4.34,cot
2035,0.79,504.69,furniture,6.76,chair
2855,0.79,551.44,food,2.45,wrap
3012,0.79,839.04,food,19.02,roll
4184,0.79,341.87,food,0.34,beef
4859,0.79,354.28,clothing,0.11,polo
5877,0.79,229.73,clothing,3.89,tie
1508,0.8,576.2,furniture,14.03,desk
1605,0.8,949.3,furniture,1.11,sofa
1956,0.8,851.47,furniture,15.02,dining table
5159,0.8,929.48,clothing,4.32,skirt
5497,0.8,252.98,clothing,2.88,polo
6170,0.8,235.78,furniture,0.38,dining table
7162,0.8,779.38,clothing,7.55,t-shirt
7509,0.8,827.7,food,18.0,bread
8037,0.8,684.53,furniture,15.18,cot
8052,0.8,700.74,furniture,1.91,sofa
8628,0.8,279.92,food,14.6,quinoa
8815,0.8,105.2,furniture,17.13,dining table
8964,0.8,684.64,food,11.57,yoghurt
462,0.81,711.21,food,3.64,wrap
543,0.81,907.39,furniture,18.51,cot
655,0.81,241.1,food,4.33,rice
691,0.81,559.24,clothing,7.56,jeans
710,0.81,845.88,furniture,8.1,desk
1096,0.81,987.27,furniture,18.0,desk
1492,0.81,274.6,furniture,4.77,press
1627,0.81,790.98,food,7.79,roll
2576,0.81,331.36,furniture,6.8,sofa
3610,0.81,78.59,clothing,12.65,polo
4597,0.81,96.63,clothing,7.78,polo
5872,0.81,409.94,food,5.75,ice cream
8136,0.81,741.97,food,0.55,beef
9892,0.81,639.97,clothing,13.28,polo
9935,0.81,399.54,furniture,4.58,desk
453,0.82,622.91,clothing,6.45,jeans
1032,0.82,565.04,furniture,14.62,cot
4961,0.82,798.73,furniture,18.33,chair
6288,0.82,145.48,food,6.75,quinoa
7776,0.82,473.74,clothing,3.31,trousers
8476,0.82,219.91,clothing,16.72,socks
336,0.83,686.21,clothing,13.97,shirt
1081,0.83,356.19,food,17.67,whey
1275,0.83,291.61,clothing,5.48,polo
1964,0.83,146.56,furniture,12.43,chair
3350,0.83,212.38,food,0.77,beef
4014,0.83,84.78,furniture,12.74,desk
4111,0.83,561.85,clothing,17.89,underwear
4516,0.83,727.49,furniture,6.67,dining table
5556,0.83,864.36,furniture,18.65,press
5709,0.83,520.12,furniture,2.54,sofa
5779,0.83,296.48,clothing,5.36,underwear
7397,0.83,652.54,furniture,7.42,press
7529,0.83,726.37,furniture,7.55,dining table
8701,0.83,394.7,clothing,10.2,socks
9626,0.83,872.08,furniture,14.44,press
9743,0.83,160.34,furniture,19.16,press
1485,0.84,99.89,furniture,13.15,sofa
2239,0.84,748.51,food,10.65,wrap
2445,0.84,65.77,clothing,6.55,shirt
2541,0.84,132.17,clothing,18.38,polo
2850,0.84,461.95,furniture,19.99,bed
3725,0.84,47.93,clothing,0.6,tie
3805,0.84,435.09,furniture,15.61,press
4270,0.84,680.27,furniture,9.6,cot
5271,0.84,11.1,food,11.7,rice
5652,0.84,908.95,food,0.17,chicken
7655,0.84,956.61,furniture,4.57,sofa
1143,0.85,556.15,food,3.9,rice
1201,0.85,37.01,furniture,18.53,dining table
3681,0.85,906.11,clothing,16.82,polo
4363,0.85,416.45,food,1.88,chicken
6793,0.85,437.2,clothing,3.37,tie
9429,0.85,285.68,clothing,8.01,tie
1880,0.86,493.99,clothing,8.62,dress
2051,0.86,257.98,furniture,8.51,dining table
2315,0.86,723.82,clothing,15.32,shirt
2993,0.86,453.78,food,14.57,wrap
5658,0.86,187.43,food,1.96,rice
6069,0.86,380.45,clothing,15.59,dress
7302,0.86,15.71,furniture,12.81,press
542,0.87,198.96,food,19.23,sauce
999,0.87,654.29,clothing,11.48,dress
1106,0.87,883.39,clothing,2.52,trousers
2297,0.87,771.66,furniture,5.53,chair
3835,0.87,526.79,food,11.06,chicken
5598,0.87,264.78,furniture,12.31,bed
6164,0.87,831.17,food,9.12,quinoa
6378,0.87,165.82,food,14.65,noodles
6743,0.87,942.9,clothing,15.82,shirt
7499,0.87,931.13,food,10.62,bread
8149,0.87,569.83,furniture,17.58,shelves
9622,0.87,823.05,furniture,10.03,desk
9928,0.87,853.95,furniture,4.24,sofa
1225,0.88,305.7,furniture,9.14,cot
2029,0.88,557.38,furniture,8.44,press
2685,0.88,138.53,clothing,4.33,jeans
3898,0.88,65.53,food,14.42,quinoa
4533,0.88,990.37,furniture,4.43,dining table
5048,0.88,113.82,furniture,12.48,desk
6786,0.88,736.44,clothing,8.02,polo
7934,0.88,254.08,clothing,14.2,skirt
293,0.89,240.0,clothing,3.68,underwear
1538,0.89,624.82,furniture,5.01,dining table
2866,0.89,537.91,food,8.05,beef
4176,0.89,450.2,furniture,16.42,desk
5379,0.89,540.01,furniture,19.34,chair
6537,0.89,480.19,food,6.44,quinoa
8617,0.89,971.46,food,14.46,chicken
9872,0.89,371.93,food,14.48,ice cream
1131,0.9,704.36,food,14.14,roll
3223,0.9,853.22,clothing,6.36,skirt
3496,0.9,624.92,furniture,18.77,desk
4073,0.9,206.38,food,14.84,wrap
4185,0.9,960.67,clothing,15.81,skirt
4861,0.9,180.73,food,9.48,rice
4910,0.9,458.29,food,11.84,bread
5846,0.9,196.42,clothing,13.04,tie
6197,0.9,752.02,furniture,3.6,desk
6305,0.9,274.28,furniture,16.63,dining table
9036,0.9,614.16,food,5.64,sauce
9996,0.9,992.18,furniture,2.24,chair
259,0.91,861.35,furniture,14.75,press
1768,0.91,534.62,furniture,6.73,chair
2599,0.91,30.43,furniture,17.09,chair
2683,0.91,962.97,food,7.79,chicken
3030,0.91,570.81,furniture,9.47,bed
5754,0.91,636.26,clothing,6.14,tie
5960,0.91,754.37,furniture,0.28,bed
7283,0.91,141.75,clothing,13.91,trousers
7449,0.91,757.73,food,8.25,roll
7862,0.91,878.96,food,19.27,chicken
8135,0.91,625.12,food,17.01,yoghurt
9351,0.91,140.6,food,19.29,wrap
106,0.92,793.54,food,10.77,bread
2606,0.92,256.41,food,0.71,chicken
4025,0.92,927.09,clothing,19.77,t-shirt
5941,0.92,177.29,clothing,1.28,shirt
5954,0.92,172.02,clothing,15.56,socks
6107,0.92,733.53,food,17.15,rice
7415,0.92,786.95,clothing,3.26,polo
8266,0.92,985.38,food,16.68,yoghurt
8333,0.92,698.43,furniture,19.68,dining table
8948,0.92,191.53,food,11.97,sauce
9008,0.92,763.72,food,6.07,noodles
9830,0.92,37.23,clothing,19.62,skirt
466,0.93,333.24,furniture,9.03,desk
1908,0.93,516.49,furniture,4.25,shelves
3981,0.93,39.25,furniture,5.01,bed
4011,0.93,53.9,clothing,18.71,trousers
5141,0.93,849.09,clothing,8.84,dress
5205,0.93,121.7,food,14.31,whey
6149,0.93,772.41,furniture,15.48,chair
8676,0.93,827.02,food,4.43,whey
20,0.94,947.0,furniture,16.33,dining table
444,0.94,170.39,food,16.15,roll
2968,0.94,165.36,clothing,11.66,skirt
3034,0.94,439.74,clothing,14.54,tie
4797,0.94,959.8,furniture,7.43,press
5178,0.94,983.41,food,11.95,chicken
6488,0.94,166.44,food,11.58,yoghurt
6590,0.94,956.79,furniture,9.6,cot
500,0.95,223.68,furniture,11.89,sofa
1337,0.95,212.06,clothing,18.84,tie
3451,0.95,989.34,furniture,10.57,desk
5025,0.95,282.35,clothing,17.67,skirt
5838,0.95,223.61,furniture,16.21,press
8809,0.95,488.3,food,14.94,wrap
2527,0.96,254.03,furniture,18.26,bed
3480,0.96,900.33,food,3.94,roll
4543,0.96,505.22,furniture,16.56,press
6635,0.96,128.54,furniture,9.33,bed
7196,0.96,462.51,food,0.68,roll
7308,0.96,625.37,clothing,7.53,skirt
8308,0.96,120.5,clothing,0.76,dress
8691,0.96,439.15,clothing,8.91,shirt
8995,0.96,990.01,clothing,6.33,shirt
9494,0.96,374.85,food,8.81,wrap
34,0.97,948.18,furniture,11.17,press
1667,0.97,993.42,clothing,8.84,socks
1775,0.97,878.13,food,18.76,chicken
1938,0.97,330.65,furniture,15.42,chair
2157,0.97,257.18,food,1.37,noodles
3249,0.97,891.14,furniture,6.82,press
5100,0.97,387.81,furniture,17.24,dining table
5234,0.97,912.74,furniture,15.46,press
5984,0.97,652.69,clothing,16.88,jeans
9382,0.97,190.41,furniture,8.16,cot
490,0.98,60.9,clothing,4.18,skirt
2017,0.98,443.54,furniture,11.06,bed
2127,0.98,549.98,furniture,6.67,bed
2246,0.98,616.24,food,7.21,ice cream
4197,0.98,477.01,furniture,10.19,shelves
5454,0.98,748.41,food,12.56,noodles
5662,0.98,539.44,furniture,4.46,dining table
6655,0.98,843.68,furniture,6.25,press
8591,0.98,347.52,clothing,16.03,dress
9472,0.98,601.59,clothing,9.51,t-shirt
9708,0.98,415.05,furniture,4.61,shelves
330,0.99,28.65,food,0.0,quinoa
817,0.99,285.06,clothing,0.69,underwear
2155,0.99,583.71,clothing,1.31,jeans
3388,0.99,791.52,food,10.77,chicken
3556,0.99,151.41,food,0.11,noodles
3740,0.99,953.06,food,8.47,ice cream
4485,0.99,68.46,furniture,4.25,press
4673,0.99,561.12,food,7.41,chicken
5061,0.99,580.39,clothing,10.8,polo
5919,0.99,625.15,clothing,9.0,dress
6174,0.99,137.67,furniture,17.48,press
7603,0.99,311.11,food,18.48,beef
8196,0.99,513.1,clothing,6.03,polo
8618,0.99,20.93,food,4.84,noodles
9013,0.99,638.76,furniture,5.5,chair
9426,0.99,31.17,furniture,17.24,cot
482,1.0,649.51,clothing,7.36,socks
633,1.0,319.04,clothing,2.65,jeans
791,1.0,902.49,furniture,3.32,desk
1711,1.0,743.28,clothing,6.27,tie
4254,1.0,816.74,food,7.31,roll
4361,1.0,852.68,furniture,9.43,dining table
5087,1.0,477.77,furniture,17.39,chair
5199,1.0,136.9,clothing,12.59,socks
5210,1.0,335.07,clothing,0.0,shirt
5703,1.0,79.47,food,5.03,sauce
6520,1.0,96.9,clothing,11.53,socks
371,1.01,487.51,clothing,10.78,t-shirt
773,1.01,979.07,furniture,3.36,dining table
983,1.01,793.37,clothing,15.52,dress
1338,1.01,441.85,food,16.75,ice cream
2308,1.01,72.52,food,12.61,quinoa
5436,1.01,305.7,clothing,17.6,jeans
5487,1.01,793.82,food,14.94,rice
5619,1.01,912.64,clothing,16.23,dress
6294,1.01,5.81,clothing,16.78,trousers
6604,1.01,13.31,furniture,17.94,press
6892,1.01,54.11,food,4.87,wrap
7176,1.01,847.68,clothing,17.98,jeans
7334,1.01,624.56,food,9.8,sauce
8671,1.01,48.08,clothing,16.66,trousers
8979,1.01,348.57,furniture,16.98,press
9442,1.01,571.7,furniture,11.06,shelves
715,1.02,18.8,furniture,13.24,chair
728,1.02,759.93,furniture,11.92,dining table
1506,1.02,637.3,food,16.4,chicken
2171,1.02,837.2,clothing,11.29,t-shirt
3925,1.02,262.87,clothing,16.53,skirt
4842,1.02,850.2,food,8.29,whey
5023,1.02,75.57,clothing,11.28,jeans
5580,1.02,98.17,furniture,17.92,dining table
5641,1.02,988.32,food,9.88,ice cream
6052,1.02,700.85,clothing,9.75,jeans
6292,1.02,931.27,furniture,15.9,shelves
7396,1.02,637.37,clothing,3.14,dress
8645,1.02,752.43,food,14.3,rice
9587,1.02,18.5,food,15.1,beef
734,1.03,216.14,clothing,15.26,shirt
882,1.03,121.44,furniture,12.81,dining table
2096,1.03,120.39,furniture,1.87,desk
2252,1.03,150.19,clothing,15.66,underwear
2502,1.03,570.04,furniture,10.87,desk
2661,1.03,924.85,furniture,11.91,dining table
3699,1.03,248.09,food,7.68,roll
4246,1.03,76.65,clothing,8.88,socks
4268,1.03,46.87,food,1.33,bread
4873,1.03,918.86,furniture,19.68,shelves
5953,1.03,556.89,clothing,4.18,underwear
6957,1.03,53.15,food,17.27,quinoa
7665,1.03,694.33,food,10.43,wrap
8550,1.03,618.26,clothing,17.78,socks
9133,1.03,265.02,furniture,15.97,chair
9199,1.03,985.2,food,10.89,beef
9510,1.03,575.96,furniture,18.4,cot
9944,1.03,449.38,food,4.0,bread
1325,1.04,251.35,furniture,3.56,desk
4495,1.04,659.82,food,6.51,wrap
4885,1.04,330.64,clothing,7.55,dress
6377,1.04,410.36,food,10.29,bread
6740,1.04,7.23,furniture,8.59,press
7201,1.04,358.8,food,16.24,whey
7854,1.04,200.55,clothing,0.56,shirt
8653,1.04,222.3,food,0.27,rice
8778,1.04,384.5,food,16.84,whey
9508,1.04,339.34,furniture,13.54,cot
9835,1.04,851.11,furniture,12.13,sofa
2328,1.05,38.54,food,11.63,noodles
3248,1.05,557.97,furniture,17.61,shelves
3886,1.05,445.79,clothing,18.27,polo
6605,1.05,71.27,clothing,6.17,shirt
6744,1.05,708.41,food,9.63,rice
7611,1.05,534.8,furniture,0.82,bed
402,1.06,392.45,food,4.04,noodles
588,1.06,310.45,clothing,5.21,jeans
2009,1.06,511.07,food,2.71,quinoa
3345,1.06,985.9,clothing,3.21,polo
3570,1.06,998.07,furniture,6.68,cot
6579,1.06,38.08,furniture,4.5,sofa
7694,1.06,630.74,clothing,17.2,trousers
9226,1.06,920.48,food,10.85,beef
9525,1.06,786.91,clothing,12.24,polo
9893,1.06,371.96,clothing,12.98,tie
944,1.07,585.86,food,18.75,sauce
1086,1.07,815.99,clothing,7.42,skirt
1762,1.07,484.95,food,2.5,wrap
1972,1.07,161.04,clothing,0.31,underwear
3800,1.07,672.66,furniture,14.15,desk
4412,1.07,233.79,clothing,3.28,underwear
5133,1.07,60.33,furniture,17.34,press
6447,1.07,196.14,furniture,0.44,dining table
7377,1.07,48.41,furniture,16.5,shelves
7780,1.07,603.44,furniture,7.34,dining table
8696,1.07,393.37,food,18.64,bread
9954,1.07,883.26,food,6.72,rice
9981,1.07,575.83,food,5.53,ice cream
549,1.08,491.73,food,4.34,noodles
5077,1.08,718.34,food,12.4,roll
5496,1.08,806.45,food,2.14,ice cream
6449,1.08,973.94,furniture,18.85,sofa
6647,1.08,210.97,furniture,1.51,chair
8401,1.08,289.54,food,7.73,wrap
9270,1.08,364.89,clothing,2.11,t-shirt
9799,1.08,596.43,furniture,4.35,shelves
923,1.09,407.74,food,11.22,rice
1428,1.09,602.46,food,16.59,wrap
1607,1.09,250.41,food,1.13,quinoa
3685,1.09,610.4,clothing,15.92,skirt
3943,1.09,572.82,furniture,1.94,bed
4330,1.09,25.87,clothing,0.5,polo
4869,1.09,527.73,clothing,17.27,tie
7938,1.09,927.41,food,4.48,ice cream
8483,1.09,372.63,furniture,12.09,chair
368,1.1,549.73,food,17.85,sauce
454,1.1,139.78,clothing,13.04,socks
825,1.1,325.11,clothing,3.22,underwear
1049,1.1,9.84,food,8.86,wrap
1639,1.1,385.01,clothing,8.89,socks
1646,1.1,693.34,furniture,5.04,bed
2343,1.1,831.22,clothing,4.45,skirt
3559,1.1,711.42,furniture,5.0,desk
3713,1.1,17.85,furniture,11.89,cot
4285,1.1,860.54,food,4.28,ice cream
4854,1.1,40.48,clothing,13.86,tie
5642,1.1,732.44,clothing,5.23,trousers
7060,1.1,624.99,furniture,3.31,shelves
7738,1.1,419.99,clothing,7.67,polo
9100,1.1,475.66,food,2.97,whey
272,1.11,872.84,food,17.66,roll
1085,1.11,83.19,furniture,19.17,desk
2878,1.11,284.4,clothing,1.29,dress
3001,1.11,831.23,furniture,10.52,bed
3965,1.11,659.15,clothing,0.76,tie
5056,1.11,994.03,furniture,12.23,bed
6639,1.11,344.65,clothing,0.32,socks
7852,1.11,42.95,food,7.6,yoghurt
9185,1.11,772.93,clothing,4.54,socks
9389,1.11,134.44,clothing,15.11,t-shirt
1570,1.12,640.49,furniture,18.4,shelves
1712,1.12,804.57,clothing,4.55,skirt
2168,1.12,834.37,clothing,10.68,tie
3379,1.12,457.33,clothing,11.65,polo
6362,1.12,456.58,furniture,1.41,cot
2526,1.13,390.15,food,19.72,bread
4388,1.13,525.8,clothing,7.75,polo
5914,1.13,824.78,clothing,10.81,jeans
6767,1.13,201.95,food,17.75,bread
7656,1.13,182.89,food,6.38,whey
9656,1.13,558.68,food,18.25,noodles
1804,1.14,984.53,food,9.78,quinoa
3170,1.14,610.88,food,0.51,ice cream
4424,1.14,99.51,food,9.45,bread
5123,1.14,889.42,food,16.35,yoghurt
5896,1.14,511.77,clothing,1.47,t-shirt
6577,1.14,148.82,clothing,17.56,skirt
6847,1.14,582.18,food,19.99,beef
9174,1.14,40.98,clothing,18.75,trousers
628,1.15,197.93,food,19.62,wrap
5893,1.15,959.06,clothing,19.79,jeans
6119,1.15,800.18,furniture,16.9,desk
8173,1.15,2.34,furniture,3.26,press
8802,1.15,71.38,furniture,4.32,sofa
9240,1.15,407.19,furniture,10.15,dining table
1866,1.16,383.92,clothing,15.9,dress
2620,1.16,615.95,food,9.71,bread
3202,1.16,333.36,food,8.59,bread
3270,1.16,176.89,furniture,19.62,chair
3639,1.16,623.66,food,1.13,wrap
5585,1.16,385.74,clothing,9.84,jeans
5664,1.16,357.81,furniture,15.77,bed
7453,1.16,296.35,food,5.16,beef
7639,1.16,750.81,food,2.63,bread
8713,1.16,210.51,food,13.51,beef
389,1.17,913.08,furniture,10.57,chair
439,1.17,776.76,furniture,1.15,shelves
1638,1.17,770.03,furniture,5.25,bed
1699,1.17,318.66,clothing,1.54,trousers
2143,1.17,189.56,clothing,10.37,socks
5012,1.17,853.39,food,14.94,bread
5610,1.17,587.63,food,3.66,wrap
5671,1.17,988.66,food,2.57,noodles
5999,1.17,209.21,furniture,5.9,shelves
6089,1.17,564.26,furniture,11.22,desk
7906,1.17,814.9,food,15.29,yoghurt
221,1.18,179.53,clothing,1.16,dress
808,1.18,520.42,food,4.37,ice cream
1170,1.18,335.71,clothing,1.2,underwear
1427,1.18,463.53,furniture,18.22,sofa
